"Text_Review"
"✅ Verified Review |  Antalya to Kuwait via Istanbul. Bad experience with Pegasus. Missed our transfer flight because the airline staff would not assist to let us pass through passport control quickly, and even though I told them that we will miss our plane if we waited in line, they insisted that there is time to catch the transfer plane، Eventually there was no time and we had to wait 9 hours for next flight. No compensation whatsoever was provided like hotel or lounge. Airline insisted that its not their fault."
"✅ Verified Review |  Athens to Ankara via Istanbul. The reason I purchased a ticket this time with them is because it was suppose to be a direct flight. Months later they email me informing me that it would not be a direct flight so I was stuck with this ticket. My flight was suppose to only take 1.5 hours from Athens to Ankara. As of this point I am still waiting and it's already been 10 hours and I'm stuck in Istanbul airport. "
"✅ Verified Review |  Contrary to some other postings here, I'm happy with what I got with Pegasus Airlines. Modern airplane (737 Next Gen, TC-AIS) from Baghdad to Berlin via Istanbul, on time departures, friendly cabin staff, clean cabin, decent seats with sufficient legroom (Turkish Airlines are worse in economy) - all at reasonable prices (half of what Turkish has offered). No hassles, smooth alternative getting from A to B. Bring your own device, as they don't have entertainment onboard. Will for sure fly again, great value for money.
"
"✅ Verified Review |  Flew Pegasus from Düsseldorf to Istanbul. The flight was just a nightmare! The cabin crew were unfriendly, not smiling at all. They are very inattentive, started the service in our row and while we were still ordering they talked with colleagues or served beverages to other passengers and were not paying attention, forgetting to give out our snacks although we paid for it. The flight started in Germany and there was not even one flight attendant speaking German. The cabin was very old, dirty and small, even in the emergency exit row the space was smaller than in other A320 I travelled before. I cannot recommend this airline at all."
"✅ Verified Review |  This will be the first and last time I fly Pegasus. Flew from Barcelona to Dubai via Istanbul. After my carry-ons were approved in Barcelona, Pegasus staff in Istanbul were carrying mobile weighing devices during boarding to confirms carry-ons were a total of 8kgs. My carry on was 8kgs and my laptop bag was 6kgs without my laptop, they told me I had to pay 16 euros for each 1kg over 8kgs. I ended up having to pay 130 something euros on the spot with the staff being incredibly impatient with me, telling me multiple times I had to throw away my luggage if I didn't want to pay and that they could not wait for me to make a decision as it was the final call. Her tone and manner were appalling. On the flight, everything including the water has to be paid for. Definitely not a budget airline as they try to squeeze every penny out of you for basic amenities that any other airlines allows."
"✅ Verified Review |  Brussels Charleroi to Istanbul. I have travelled up to 10 times with this airline in the last two years and this lastest experience has pushed me more to take the time to write this negative review. Cabin crew are unwelcoming individuals. The majority of employees don't seem to enjoy what they do or the way they are being treated by the management. The amount of rude employees is appaling. I don't believe I have ever written such a negative comment about a service and frankly I regret having to do so.

"
"✅ Verified Review |  Beirut to Paris via Istanbul. My first and last time with Pegasus Airlines. Let me begin with their helpful office in Beirut. I asked if the ticket is refundable if the visa was rejected. She said no and if I want later on to use the ticket for another flight it will cost me double the price. My friend asked how much we pay if we wanted to get another bag, the lady said around 40usd for an additional 20kgs bag. I don't know what got into me but we booked. On the airplane it was not comfortable, thank God the flight was not too long. we could track the flight on one screen out of 4 flights - in the other airplanes the screen were not working. The flight attendants don't speak English -  we don't ask you to be fluent but a basic English is required.  And the head crew who knows English was talking too fast we couldn't understand a thing! Of course they don't offer anything not even water. They don't turn off the light during the flight. They did only for few minutes. On the way back they made my friend pay 155 euros for an additional 11kgs carry on when in Beirut in their office they told us that an extra 20kgs costs 40usd! And for those of you who think it is a cheap flight, it is not that cheap for the services they offer. Meanwhile a direct flight from Beirut in a respectful airline was only 80USD more expensive but we had already booked with Pegasus and the ticket is not refundable. And the flight back to Beirut was delayed for one hour. They didn't even bother mentioning that before and we were gonna miss our flight from Istanbul to Beirut. Bad airline, bad crew, bad service. Not recommended."
"Istanbul to Doha with Pegasus Airlines. The price was really good and purchasing the ticket online was a breeze. I could hardly understand the announcements made in English as the crew was speaking too fast. This was a 4-hour flight (scheduled to depart at 2240 hrs and arrive at 0230 hrs) however, the cabin lights were only slightly dimmed throughout the flight and it was difficult to get some sleep. Air conditioning was very weak for most of the flight and seats are not comfortable."
"✅ Verified Review |  Istanbul Sabiha Gokcen to London Gatwick. I was very reluctant to buy a return ticket to Istanbul from Pegasus Airlines, after reading some of the previous reviews. But as it most suited the day and times I wanted to travel, I decided to try them. I have been flying for over 40 years and could not find any fault with Pegasus Airlines. The communication, easy booking, timekeeping and the staff were all excellent on my both journeys. For an economy Airline, I can only say well done."
"✅ Verified Review |  I had a connected flight ticket from Amsterdam to Zaporizhya via Istanbul SAW. The flight from Amsterdam to Istanbul was fine, but then my flight to Zaporizhya was cancelled. Airline representative in Istanbul SAW airport was not so friendly and didn't want to speak English, when only few of passengers could understand Turkish and helped to understand to others what's going on. Representatives said the reason why flight is cancelled was the weather issue in Zaporizhya, however contacting my relatives in Zaporizhya I've heard that the weather was fine. The procedure of taking all of us out to the hotel from the airport took more then 4 hours, with lots off stress. For the main question ""When will we have the flight to Zaporizhya?"" no one of representatives did not give a clean answer. Someone said - ""you can change your ticket and fly to Kharkov and then go back to Zaporizhya by yourself, without any provided transport from the airlines"", someone said - ""don't worry your flight will be arranged next day at 13:00"". Also many passengers received the text message with apologies from Pegasus Airlines about cancelled flight due weather issues and that there will be a flight next day at 13:00. The next day when all passengers checked out of the HolidayInn hotel the receptionist gave the information that there won't be a flight to Zaporizhya and we have to check in again and stay in the hotel another night. So far the passengers and me included still in Istanbul waiting for another changes. I'm very disappointed with Pegasus Airlines service and would not recommend it, unless you don't mind to waste couple of your days for your trip."
"✅ Verified Review | This is a budget airline, but with that in mind, I didn't have any problems with Pegasus Airlines. I paid USD $65 from London Gatwick to Istanbul-S.Gokcen direct flight. Flight left and arrived on time, the crew were lovely and accommodating to my needs and they spoke English. Refreshments were available on the flight for purchase but I always plan ahead and had my own food on me. There was no in flight entertainment available but then again it's not that long of a flight and to be honest it is a budget airline and as such what was available was what I expected. I would fly with them again."
"✅ Verified Review |  Antalya to Frankfurt via Istanbul SAW with Pegasus Airlines. The seat was quite annoying but it can be accepted because of the cheap flight ticket price. The food, which was a sandwich, was a bit bad. But we arrieved early."
"Stansted to Ercan via Istanbul with Pegasus Airlines. First crew not very helpful and hardly spoke English at all. The Pegasus Cafe booklet shows if you buy 2 bottles of JP Chenet it will cost you 10 euros for the 2. We wanetd 2 bottles of white. There was no white wine left by the time the crew got to us and we were only in row 7. So we asked for 1 rose and 1 red but according to the very arrogant young man we could not have them both at the cheaper price. He said you can have 2 white and he could not understand that he had no white left that's why we asked for the other 2. I know it should not bother me but it is a matter of principle as on the way back we asked if we had 2 different ones would we get the cheaper price and was told yes of course. The rudeness of the crew did not help the situation. In fact the flight left Stansted 1.5 hours late. Somebody stayed on the plane at Istanbul instead of getting off which caused another further delay as the headcount had to be done 4 times and by then the pilot had missed his take-off time and we eventually arrived at our hotel at 12.30 in the morning from a 1.30pm take off flight. Never again would we go with Pegasus."
"✅ Verified Review | London Stansted to Gazipasa via Istanbul with Pegasus Airlines. Appalled by the lack of updates and poor customer service. Flight was supposed to be at 1.20pm, having checked in at 11am left plenty of time. Finally told at 1.30pm we were delayed until 1.45pm, however we didn't board until 2.10pm making us over an hour late taking off with a flight connection in Istanbul a worry. When we we finally arrived at Istanbul late, there was no information as to exactly where to go and passport control was backed up. Despite asking various airport officials for help as we were late, no one wanted to know or could offer help. We were still queues in in passport control at 8.15pm. We finally got through and asked where to get our next boarding pass and to say Pegasus were unhelpful is an understatement. We were told basically tough we had missed the flight and sent round and round in circles. My husband eventually managed to find a helpful supervisor at the Pegasus desk, around 11.00pm who initially told us our luggage was in Gazipasa and that they may be able to get us on flight to Antalya but getting our luggage was down to us. Something we explained wasn't as this whole nightmare scenario was down to Pegasus. We had lost money paying for a transfer on the night from Gazipasa and would have to pay again after the next flight too. Anyway we were then told that we could be put on next morning flight to Gazipasa. Finally we were transferred to a little hotel and got there for about 2 hours sleep, finally reaching our destination Sunday morning. This has caused so much distress and ruined our experience of Pegasus travel, as they have no back up service and don't care. We also weren't the only ones put in this situation by Pegasus. Avoid them at all costs."
"✅ Verified Review | I fly between Ankara and Istanbul regularly every week due to my job. I fly with Pegasus Airlines 80% of the time due to their low fares. I am usually satisfied with their service, since I do not have high expectations, because I pay next to nothing to fly on their planes. My fight tonight from Istanbul to Ankara was an exception though, in the sense that I was overwhelmed with the quality of the service I received. The plane itself was a new A320Neo (you could literally smell the new car smell); and on top of that the cabin crew were the best that I have experience. They were all smiles at all times, but professional when it came to enforcing flight rules. I cannot conceive better travel conditions at these rock-bottom rates"
"✅ Verified Review |  Dubai to Dusseldorf via Istanbul Sabiha. I have never been so disappointed with any company.  The flight was supposed to leave at 04:20 but was being delayed several times. Every time the provision of information was below par, one employee of the airport/Pegasus came to explain what was going on to a couple of passengers who would then (or not) spread the information to the other passengers. This went on until about 9 in the morning when the news spread that the flight had been cancelled and that our luggage would be returned to us. Again, we only heard this information from other passengers. All we were left with was a phone number which was of course not available. As we had to go back home on that date we saw no other way than to book an expensive replacement flight. As the service number did not work we sent an email to Pegasus customer service to which we never had a reply. The next day, when we were already back home, I received an email wishing us a good flight on the 5th August from Dubai to Dusseldorf. No-one had ever communicated with us that we were booked on a flight from Dubai to Dusseldorf, this was the first time we found out. This is exemplary for how Pegasus communicates with its customers, or how it fails to communicate. The next step was to get back the ticket prices we paid, we were entitled to a compensation and on the phone Pegasus agreed to transfer this money back to us within a week. After two weeks, no money had been transferred, I contacted the customer service by mail asking for the money. First they said that I agreed not to ask for any compensation (why would I do that?), after a couple of mails back and forth they finally agreed to transfer the money and asked for my bank details. This has now been over a month and despite several calls and emails no-one has ever properly replied to me."
"London Gatwick to Dalaman with Pegasus Airlines. Awful service received onboard - staff are so rude and unhelpful and walk away or point blank ignore you when you ask. There is more room on a washing line peg than there is on this airline - they clearly pack as many people as possible. No inflight entertainment on a 4.5 hour flight. I will never use this airline again."
"Manchester to Dalaman and we had no problems. They didn't even weigh our hand luggage. Only had delay of 40 mins as they missed the slot. Cabin crew ok but limited English which didn't bother us. Flight back was also good left on time back to Manchester but had to wait 20 mins to get of flight - not Pegasus fault, but the airport and the captain was very humorous about the wait which made it better. I would fly with them again."
"✅ Verified Review |  
Do not order any online extras next to your ticket, or if you do – make printscreens of your online orders and print your ticket details/receipt. Although I saw in Skytrax reviews that this airline has serious issues with keeping up with extra services that people paid for, I decided to give them a try. I booked the tickets online from the Pegasus website and chose the most expensive package available called “Ekstra” with flexible change/cancellation rules, seat selection, 25kg baggage, and hot meal with drink. I made online check-in and dropped the baggage, and everything was smooth in the airport, except that the flight was delayed and took off 00.15 (instead of scheduled 23.15), which was the case with most of the flights in SAW airport that night. I had no issues with my pre-selected seat 2F, however when purchasing online it was advertised as wider seat with more leg space, while in fact the seat was of the same width like all other seats and the legroom was nothing extra – it is simply the first row on right-hand of the plane so no seats in front of you. I would not recommend paying extra for the seat. As soon as plane took off, I was served the pre-ordered hot meal (schnitzel). The cabin crew refused to serve me the free drink, although I had paid for it online. They claimed that drinks were not included in the package “Ekstra”, although when I bought the package online, a drink was listed as free and I even made a printscreen of package details and showed it to the attendant. We argued for at least 5 minutes about the drink (while my hot meal was getting cold). I provided them with my ticket details (sent by Pegasus to my email), but apparently that .pdf file only mentions that a hot meal is included (no explicit mention of a drink). When I claimed that “Ekstra” package includes drink and showed the printscreen, the attendant started arguing that since August 15 the Pegasus policy has changed and no free drinks are issued next to food anymore. Only when I insisted and after I had provided my ticket receipt (with purchase date on August 8), did the attendant conceded and give me a free drink. By the way, both Pegasus journal and inflight menu advertise that if I purchase schnitzel menu and a drink (which I did online), I should get free coffee/tea or water. Of course, that did not happen, and I did not want to fight again over coffee as I just did over cola. I have return flight waiting, and I guess I should be ready for a meal fight again."
"✅ Verified Review |  London Gatwick to Istanbul. Appalling service, no regard for customer service. Original flight was delayed taking off by 85 minutes due to delays in loading baggage, as a result missed take off slot. Given a cup of water. Had three children plus two adults. Information being given by pilot and flight crew was virtually non existent and despite flying out of London, with majority english speakers, was mainly in Turkish.  I know this is Turkeys equivalent of a budget airline, but Ryanair or Easyjet are a million times better.  As a result of the delay, missed my connection, then the alternative flight was also delayed by almost 2hours. No free food, meals, drinks etc. But when a fellow passenger wanted to purchase a drink it took over an hour! They forgot about the meals and drinks I purchased. There must be some repercussions for this level of incompetency and unprofessionalism."
"✅ Verified Review |  Istanbul to Amman via Ankara. They had no interest in helping the customer as in my case. I did a purchase for the same ticket two times by mistake, the reason is an email I got after purchasing the first ticket says the payment did not succeed wich I understood as an unsuccessfull purchase. So I did a mistake and purchased again but I found that the email is a routine reply they send after each purchase and I do not understand why. So I ended up with two tickets. I cancelled the first one and lost 80% of what I paid (850 Euros). A terrible experience, and I promise not to travel with this Company again."
"Erbil to Ankara. I have heard good things about Pegasus Airlines which is why I chose to go with them. One of the best things was that I could purchase additional luggage online. However, their website is absolutely terrible. I could not purchase anything ahead of time, despite the many many links listed to do so. I could not purchase my ticket through their website, but had to do via kayak.com. I may have heard good things, but the website alone is enough to make me never want to fly with them again."
"✅ Verified Review |  Cologne to Tehran via Istanbul. This is the first time my husband and I flew Pegasus Airlines and we think we will not fly them anymore ever again. The customer service was below average, the seats are tight and we are having problem with our inclusive meal in every sector of our flight. We have bought the Advantage package, which includes 30 kg luggage, seat selection and Sandwich + Beverage. None of the flight sector accepted our claiming of food because they said it was not shown in their list and we should have book it in advance online. But there was no function or page online that allows us to choose our sandwich. The crew does not even know what is included in the Package, seems like their knowledge our company's products is limited. I wrote an email to the customer service to solve this issue one week before our flight back to Cologne as there is no Pegasus office in Tehran. Unfortunately, they only reply my email today, which is 2 days after my return flight! The customer service just wrote a short 2 sentences email and told me that no food to be served on Tehran flight. But the whole case was not just Tehran, it was all the sectors! I have attached the booking page screen shot here, there was no where mentioning that we food was not included in Tehran flight which is what they are claiming, not even in our printed itinerary! The sandwich does not cost much of money and we are not petty about a sandwich, but the fact is we have paid for it and they should offer us the service that we have paid for! Below are the summaries of our flight experience with Pegasus: Cologne to Istanbul: Flight delayed due to the coup crisis in Istanbul (our bad luck!) but the ground staff handled the situation well. The crew on board were OK, the legroom is acceptable at this point. No food can be claimed according to crew as they don't have us in their list. Istanbul to Tehran: Crews were rude and unfriendly. Narrow legroom and seats are tight. No food can be claimed again. Tehran to Istanbul: Crews were OK. Narrow legroom and seats are tight. The representative from Tehran took our name and said she will settle the food problem for us, but when we were on board, no food can be claimed again. Istanbul to Cologne: Crews were OK. Narrow legroom and seats are tight. No food can be claimed again. There was a little girl sitting behind us and has been kicking our seat from the back for like 4 hours and she wouldn't stop even we complained to the mother and the stewardess even talked to the mother. The mother didn't care at all! This is the worst flight sector ever. We had the same problem with little kids behind us when we flew Turkish Airlines from Istanbul back to Frankfurt last year. I don't think this is the right was of operating an airline. Pegasus should consider changing their online system to be more user friendly and retrain their staff and crews about the products of the company."
"✅ Verified Review |  My flight from Bodrum to Manchester on 06/06/2016 was cancelled by Pegasus. I found out about this cancellation via my transfer company on 05/06/2016. Contacting the Airline I was told I could only fly back to the UK by using either Stansted or Gatwick. I was told by the call center staff that I would be compensated for my onward travel from Gatwick. On arrival at Bodrum airport for the 11am Gatwick flight it was a shambles, the 7am Gatwick flight had been cancelled and everyone was using the 11am flight. People had arrived at the Airport from around 3am in the morning to get the 7am flight. Several passengers were told there was no room on the plane and they would have to fly to Istanbul and make their own arrangements to get back to the UK. My only option on arrival at Gatwick was to get a train home costing me £108. I have tried contacting them via their website, no joy there. The UK helpline is a waste of time. Managed to get help from their PR company in the UK who did their best. At no stage has anyone said the word sorry."
"✅ Verified Review |  Check-in - there were lines but it went smoothly, woman at counter seemed newer but was helpful and got everything in order for us through to Zurich. Strict on 8kg for cabin baggage. Flight on-schedule from Bishkek to Istanbul and from Istanbul to Zurich, airplanes clean, service good, though minimal. Seats a bit small, ordered food served promptly - good portions, tasty and filling. All luggage made it in very good condition. Definitely 4-star out of 5."
"✅ Verified Review | Istanbul to Prague with Pegasus Airlines. Checked in online but it doesn't matter as there are no special lines for bag drop. The check-in lines were long. The boarding process is chaotic. There was no organization at all. The cabin crew was adequate. The plane was clean. The flight was punctual."
"London Gatwick to Istanbul. I arrived at Gatwick for my Pegasus Airlines Istanbul flight. I had flown in from Istanbul 10 days earlier with no problem. At Gatwick the flight did not show on the departure board and there was no Pegasus rep there either. I contacted them by telephone and was told that the flight was cancelled. They also said that they had told me (which they hadn't or I would not have been there). The only option they could suggest was that I get to Stansted for their flight from there later that day. I spent three hours on the bus in horrendous weather and eventually boarded their flight from there. We landed in Istanbul just as my connecting flight to Dubai (on another airline) was taking off. With my original plan I had five hours between flights. The main airport hotel was full (this was 2200hrs). I had to buy a new ticket with my onward airline for their next flight which was 30 hours later. What an utter shambles with no apologies at all from Pegasus. They also told me that my return flight had been cancelled before my original departure from Dubai so I fail to understand why I was not told when I checked in for the Istanbul-London flight. Definitely not recommended."
"✅ Verified Review |  London to Bodrum via Istanbul with Pegasus Airlines. There were 4 passengers on our booking plus we were travelling with friends making a total of 7 of us, 4 adults and 3 children. Due to the delay with the first leg, we missed our connection onto Bodrum and although this was an annoyance, it does happen but we do feel that the way in which the whole situation was handled was appalling. The communication between Pegasus and stranded passengers was terrible and left a lot to be desired. When we were delayed in Gatwick, 2 of us enquired separately about the transferring flight in Istanbul and both of us were told by the gate staff that the transferring flight would wait for us. This was obviously a lie. Also, as we thought we’d be arriving in Bodrum but delayed, I didn’t have time to cancel the private transfer we had booked from Bodrum and had to pay for this twice so 100 GBP total. On arrival at Istanbul, the chaotic scenes and confusion was very stressful for us especially as we were travelling with children who were tired, upset and hungry. The waiting around was unacceptable and the organisation of the situation by Pegasus was awful. On top of all this, on the flight to Bodrum the next day, our daughter was separated from us some 10 rows ahead even though we had paid for the privilege of choosing our own seats on the original booking. Then, the flight attendant wanted to charge us for the food that again we had already paid for in our bundle even after explaining to her the situation and showing her the booking confirmation. There were extra cost incurred due to the airlines fault and they refuse to compensate us. "
"Copenhagen to Tel Aviv via Istanbul. First of all it was delayed so we missed our connecting flight and had to wait 5 hours for the next in Istanbul. The pre-ordered pre-paid food did not come. We asked both in Copenhagen and Istanbul and were assured our food would be there. The staff on the flight did not care. They did not want to help. We proved we had paid food but they said we have to email Pegasus for a return of money and buy food onboard. We could not get food for the amount we already paid. The email was sent a week ago and still no reply. I will never fly with this company again and I advice everyone to choose another company. They are not serious. The airport they dump people is not the ordinary airport but a small place with only few toilets that are not even clean. If you want to have a good vacation, don't travel with Pegasus. I have traveled a lot but this was my worst experience without comparison."
"✅ Verified Review |  Tel Aviv to Dubai via Istanbul. I flew on three Pegasus flights within 7 days. All were awful. The worst thing is the ridiculous limited weight for both checked and carry-on baggage. Carry-on is limited to 8kg (my small suitcase empty is 6kg). I weighed, transferred things to checked baggage, and re-weighed several times to meet the restriction. Then when checking in, even though my carry-on bag only weighed 7.2kg (which was perfectly visible on the scale), the Pegasus agent kept insisting that my bag was 2kg overweight. When I asked how much the extra weight (which she couldn't understand was actually below 8kg), she shrugged her shoulders. It was complete incompetence. Finally her supervisor explained that the weight was fine. Fortunately, a fellow passenger told me that a passenger could carry on a second bag that wasn't even weighed! So, naturally, I put my heaviest items in my extra bag - only to return the heavy items to my carry-on bag right after it had been weighed. The whole thing felt like harassment and was totally absurd! I went through this hassle on each of the three flights. Finally, nothing on board is without cost. Not even a drink of water is provided. I'll never fly Pegasus again, and I don't recommend that anyone do so."
"Athens to Dubai via Istanbul with Pegasus Airlines. Worst flight experience. The cabin crew were the rudest I've ever experienced. There was a delay on the first flight from Athens of around 3 hours. When I had to return there was a delay of 8 hours and then the flight was cancelled. Eventually we flew again the next day in the afternoon. There was no manager or anybody from the company in Dubai. After almost 10 hours of being in the airport they took us to a hotel to sleep and there was chaos before and after this. Pegasus is a low fare company but I wouldn't recommend to anybody as they can be really unprofessional and ruin your trip."
"✅ Verified Review |  We booked the trip from Stockholm to Istanbul via Amsterdam with KLM, we checked the weight allowed, and hand baggage with one accessory may weigh max 12 kg. We start our trip from Stockholm without any problem but once we get to Amsterdam everything turn to nightmare, with this next flight to Istanbul operated by Pegasus, and person from Pegasus weighs hand baggage. He first stopped my wife and told her that she has 10 kg and need to pay 50 Euro to check in the hand baggage but when my daughter start to argue with him by explaining that we booked this trip with KLM and our departure was from Stockholm, this person was rude and forced us to check in my daughter baggage as well - in total we paid 100 Euro."
"✅ Verified Review |  In September 2015 I did a short Istanbul to Dalaman round trip. Granted my flight was short so I didn't feel too numb from the narrow seats, but it was a really cheap ticket and I did not experience any delays. Pegasus is very strict about how much you can bring and not, but my experience has been better than other low cost carrier (EasyJet, Ryanair) and I've yet to see rudeness from the crew. The attendants are swift in service (which makes sense because you will be paying some extra money). As I like to try airline food, I ordered their beef steak and for around 12USD, I thought it was a decent dinner. Basically, the service compared to major US carriers, the seat size being less in Pegasus, which isn't amazing on these other carriers either."
"✅ Verified Review |  Gatwick to Sharm el Sheikh via Istanbul Gokcen. In all my time flying I have never experienced such an appalling catalogue of events as I did with Pegasus Airlines. BA cancelled my flight to Sharm el Sheikh and I had to book Pegasus Airlines for a lot of money for a no frills product. At Baggage Drop Off at LGW, despite my having a boarding pass I was unable to be processed. After two hours I was finally entered onto the flight manifest by Pegasus. At that time I was also advised that my return flight would not land at LGW but at Stansted Airport. There was only availability for a flight returning to LGW five days earlier as I had parked my car at LGW and there were no flights available after my return date. So upon my return, after a night of very little sleep I had to take public transport form Stansted to Gatwick to collect my car and drive home. As Pegasus Airlines is a Turkish airline and not a European airline they treat customers with little respect. The telephone manner of the airline assistants is of a very poor standard indeed. I cannot recommend Pegasus Airlines at all and I will never fly with them ever again. By the way, I did not receive any advance email advise for the change of circumstances or an apology."
"Stansted to Hurghada via Istanbul with Pegasus. Avoid at all costs. Staff really rude. They kept us waiting 1 hour on the Tarmac at Istanbul without any announcement. No frills airline but easyjet or Ryannair are much better. The announcements in English were so fast you couldn't understand them at all! We paid extra for exit row seats but had a problem as a couple decided they were going to sit in our pre booked seats."
"The worst flight in my life. I was flying with Pegasus Airlines from Zurich to Athens via Istanbul. 50 minutes delayed departing in Zurich. As we approached Istanbul aircraft was flying for about one hour over Istanbul without landing. No announcement from the crew or from the pilot. Most passengers were in panic. After landing in Istanbul they informed us that the airplane to Athens had left. We were until 2am at the airport negotiating with Pegasus staff to give us tickets for the first flight the next day to Athens no matter what airline. They refused. We had to stay for one night in a hotel in the middle of nowhere and we were flown the next day noon to Athens with Pegasus. Staff was insufficient and rude. Never again."
"Oslo to Istanbul with Pegasus Airlines. I bought the advantage package that gives you a checked-in luggage, choice of meal and seat selection. I was not given the seat I chose at purchase and I was given a different meal to that ordered, at least I got the suitecase. The service onboard is good, but the level of English skills makes it difficult sometimes. A good selection of dishes onboard."
"Pegasus Airlines is the worst airline I've flown with! Our flight from Ercan to Frankfurt was cancelled and they only contacted one of my travel partners, but not even me. We tried to call them back, but they just said we should just book another flight. At the airport, we were told that we are not registered and it took ages and heaps of discussion and effort to finally get a scheduled flight. That flight was more than one hour on delay and the air in the plane was so hot and dry that we all ended up feeling sick. As water was not free of course, we had to pay 1,50Euro for just 330ml of Water! The worst flight experience I've ever had and I will never ever fly them again."
"London Gatwick to Bodrum via Istanbul. We never even got off the ground. Despite checking in online and printing off boarding passes, when we came to check in our bags the Pegasus Airlines check in agent said that we were not on the system for the flight. While we waited over an hour for the check in staff to ""try"" and sort out the problem we received a text from Pegasus (in Turkish). We obtained a translation and found that Pegasus had cancelled our return flight. We were given a number to call but that was a Turkish free phone number unobtainable from the UK. We asked the Pegasus check in agent for a telephone number in the UK and he told us that there was not one. We would have to sort the problem online. This turned out to be untrue as we later discovered that there is a customer services number in the UK. Anyway, by this time the outbound flight was closing and we abandoned our holiday as we were still unable to check in our luggage and our return flight had been cancelled. We are currently awaiting refunds but will never book with this airline again."
"Pegasus Airlines from Madrid to Dubai. I recommend using any other airline. We arrive at the airport in Madrid over 2 hours early, and the line to check bags was so long and slow and took over an hour. It took so long we almost missed our flight. Then we get to the gate and they stop us and make me check my carry on with no reasoning. Speaking in Spanish and pointing and then asking for my return flight information. The seats on the plane were so small my knees were touching the seat in front of me and I'm not even tall. Then we get to our final destination in Dubai and they lost my luggage. Then went to the lost baggage counter they said this happens with Pegasus all the time. "
"Geneva to Istanbul Sabiha Gokcen. Pegasus Airlines is somewhat worth it however, if you have better choice, don't go for it.  Very tight seats and there is barely any space to eat. Cabin Staff are helpful however, they do not seem to like what they are doing. Horrible main meal and overcooked. Snacks and salads were good. Inflight Entertainment there is nothing except the magazine. If you have choice of which airline to go, avoid Pegasus. However, if you do not have a choice you can go for Pegasus, it gets you from A to B."
"Been many years since I tried to fly Pegasus - I give them 1 star that they have opened up a direct link between CPH and AYT to avoid Istanbul airports - that's about it. Tried to book several times on their webpage - which now has 4 options available, which is a good idea if you were able to book it online. Went to an office and booked my tix - chose the flexible fare which includes seat, 25kg luggage and meal. Bought 5 extra kgs. Tried to use online check in as I need some more kgs, not possible. On check in I had 3 kg too much - fine I will pay. Went to the desk - they do not accept credit cards, they did not accept DKK and No Liras - only Euros. Yes only Euros. They wanted me to go exchange Turkish Lira into Euros - in Turkey! Refused to do so, and they gave in and let me pay in Lira, their own currency. Onboard they did not have a clue of what was going on and the prepaid meal was not served and they wanted me to pay again - finally they found out it was their mistake. As a punishment they did not clear my table so I put the tray in the gangway before landing - seats are unconmfortable, service non existing - crew busy having fun among themselves."
"Everything related to the flight with Pegasus was really bad. First, at Düsseldorf Airport, there was a 30 minute delay. Furthermore, at Istanbul-Sabiha airport there was another 30 minute delay on the flight heading to Beirut (both delays were in the airplane and due to boarding problems, the crew showed up too late). The staff on the first flight were very unprofessional and rude towards passengers. They barely spoe anything but Turkish the whole time. While booking, Pegasus sends you a confirmation email fully in Turkish with no way of reading it in English. Even the staff at the official Pegasus office where I booked were very rude and careless. Overall, it was a very bad experience. This is not my first flight, I have been flying for 18 years now on short, medium, and long-distance trips. I have flown with various airlines such as Lufthansa, Air Berlin, Middle East Airlines, Qatar Airways, Quantas, Air France, Emirates, Etihad, etc. and Pegasus was worse than all of them, by far worse."
"Barcelona to Istanbul with Pegasus Airlines and everything went smoothly. Cabin staff were nice, aircraft was modern, ground staff were ok (they could smile a bit more). Their website is easy to navigate, and add on extras if you wish. Plane left a tad late, but i didn't mind as I wasn't in much of a hurry. Captain communicated on how the flight is going. "
"Very nice flight to Dubai from Stansted via Istanbul with Pagasus Airlines. The staff at Istanbul were very helpful and were at arrivals waiting for me with a buggy to take me to the gate for the Dubai flight. The food onboard was tasty and was at an high standard however it is expensive so I purchased mine online in advanced. I had steak from London to Istanbul and grilled meatballs from Istanbul to Dubai. Seats where ok - they do recline but not that much. Drinks and alcoholic bevrages need to be purchased. Toilet facillities on both flights where clean and taps etc where working fully. Overall nice and comfortable overnight flight and cheap too."
"Dubai to Marseille via Istanbul and Pegasus Airlines is the worst airline I have taken. I booked and paid for a breakfast that I never had. The organization of the check in was so messy that it took hours, the staff was not nice, especially in Istanbul, and definitely not helpful. This is not an international airlines, barely a flying bus."
"We made the mistake to fly Berlin Schönefeld to Dalaman via Istanbul with Pegasus Airlines. The flight from Berlin to Istanbul was delayed, but the cabin staff assured us that we would get our connecting flight. They told us all flights are delayed, which was not true. We arrived four hours later at our destination, around 2:30 a.m. We have tried to get some compensation, but they just try to keep you busy. It is just a waste of time."
"Madrid to Tbilisi with Pegasus Airlines - before flying, I checked reviews and I started to fear my decision but my experience was good. Check-in online worked and at the counter in the airport - no problems. Cabin crew were young and nice. Aircraft was a new Boeing 737-800. Food onboard was a choice from 5 menus, salads, sandwiches and snacks and prices were normal. They give you 330cc cans of drink. Service on board was as good as any ""full-service"" airline. Luggage arrived safe and sound (stop-over included). I fly low-cost every time I can because the airlines must be good, efficient, cost-effective and the best choice to survive."
